time,IN_A,IN_B,OUT_1,OUT_2
7.411999999999999e-08,1,0,1,0
7.412999999999999e-08,1,0,1,0
7.414e-08,1,0,1,0
7.415e-08,1,0,1,0
7.416e-08,1,0,1,0
7.417e-08,1,0,1,0
7.417999999999999e-08,1,0,1,0
7.418999999999999e-08,1,0,1,0
7.419999999999999e-08,1,0,1,0
7.421e-08,1,0,1,0
7.422e-08,1,0,1,0
7.423e-08,1,0,1,0
7.424e-08,1,0,1,0
7.424999999999999e-08,1,0,1,0
7.425999999999999e-08,1,0,1,0
7.426999999999999e-08,1,0,1,0
7.428e-08,1,0,1,0
7.429e-08,1,0,1,0
7.43e-08,1,0,1,0
7.431e-08,1,0,1,0
7.431999999999999e-08,1,0,1,0
7.432999999999999e-08,1,0,1,0
7.433999999999999e-08,1,0,1,0
7.435e-08,1,0,1,0
7.436e-08,1,0,1,0
7.437e-08,1,0,1,0
7.438e-08,1,0,1,0
7.438999999999999e-08,1,0,1,0
7.439999999999999e-08,1,0,1,0
7.440999999999999e-08,1,0,1,0
7.442e-08,1,0,1,0
7.443e-08,1,0,1,0
7.444e-08,1,0,1,0
7.445e-08,1,0,1,0
7.445999999999999e-08,1,0,1,0
7.446999999999999e-08,1,0,1,0
7.447999999999999e-08,1,0,1,0
7.449e-08,1,0,1,0
7.45e-08,1,0,1,0
7.451e-08,1,0,1,0
7.452e-08,1,0,1,0
7.452999999999999e-08,1,0,1,0
7.453999999999999e-08,1,0,1,0
7.454999999999999e-08,1,0,1,0
7.456e-08,1,0,1,0
7.457e-08,1,0,1,0
7.458e-08,1,0,1,0
7.459e-08,1,0,1,0
7.459999999999999e-08,1,0,1,0
7.460999999999999e-08,1,0,1,0
7.461999999999999e-08,1,0,1,0
7.463e-08,1,0,1,0
7.464e-08,1,0,1,0
7.465e-08,1,0,1,0
7.466e-08,1,0,1,0
7.466999999999999e-08,1,0,1,0
7.467999999999999e-08,1,0,1,0
7.468999999999999e-08,1,0,1,0
7.47e-08,1,0,1,0
7.471e-08,1,0,1,0
7.472e-08,1,0,1,0
7.473e-08,1,0,1,0
7.473999999999999e-08,1,0,1,0
7.474999999999999e-08,1,0,1,0
7.475999999999999e-08,1,0,1,0
7.477e-08,1,0,1,0
7.478e-08,1,0,1,0
7.479e-08,1,0,1,0
7.48e-08,1,0,1,0
7.480999999999999e-08,1,0,1,0
7.481999999999999e-08,1,0,1,0
7.482999999999999e-08,1,0,1,0
7.484e-08,1,0,1,0
7.485e-08,1,0,1,0
7.486e-08,1,0,1,0
7.487e-08,1,0,1,0
7.487999999999999e-08,1,0,1,0
7.488999999999999e-08,1,0,1,0
7.489999999999999e-08,1,0,1,0
7.491e-08,1,0,1,0
7.492e-08,1,0,1,0
7.493e-08,1,0,1,0
7.494e-08,1,0,1,0
7.494999999999999e-08,1,0,1,0
7.495999999999999e-08,1,0,1,0
7.496999999999999e-08,1,0,1,0
7.498e-08,1,0,1,0
7.499e-08,1,0,1,0
7.5e-08,1,0,1,0
7.501e-08,1,0,1,0
7.501999999999999e-08,1,0,1,0
7.502999999999999e-08,1,0,1,0
7.503999999999999e-08,1,0,1,0
7.505e-08,1,0,1,0
7.506e-08,1,0,1,0
7.507e-08,1,0,1,0
7.508e-08,1,0,1,0
7.508999999999999e-08,1,0,1,0
7.509999999999999e-08,1,0,1,0
7.510999999999999e-08,1,0,1,0
7.512e-08,1,0,1,0
7.513e-08,1,0,1,0
7.514e-08,1,0,1,0
7.515e-08,1,0,1,0
7.515999999999999e-08,1,0,1,0
7.516999999999999e-08,1,0,1,0
7.517999999999999e-08,1,0,1,0
7.519e-08,1,0,1,0
7.52e-08,1,0,1,0
7.521e-08,1,0,1,0
7.522e-08,1,0,1,0
7.522999999999999e-08,1,0,1,0
7.523999999999999e-08,1,0,1,0
7.524999999999999e-08,1,0,1,0
7.526e-08,1,0,1,0
7.527e-08,1,0,1,0
7.528e-08,1,0,1,0
7.529e-08,1,0,1,0
7.529999999999999e-08,1,0,1,0
7.530999999999999e-08,1,0,1,0
7.531999999999999e-08,1,0,1,0
7.533e-08,1,0,1,0
7.534e-08,1,0,1,0
7.535e-08,1,0,1,0
7.536e-08,1,0,1,0
7.536999999999999e-08,1,0,1,0
7.537999999999999e-08,1,0,1,0
7.538999999999999e-08,1,0,1,0
7.54e-08,1,0,1,0
7.541e-08,1,0,1,0
7.542e-08,1,0,1,0
7.543e-08,1,0,1,0
7.543999999999999e-08,1,0,1,0
7.544999999999999e-08,1,0,1,0
7.546e-08,1,0,1,0
7.547e-08,1,0,1,0
7.548e-08,1,0,1,0
7.549e-08,1,0,1,0
7.55e-08,1,0,1,0
7.550999999999999e-08,1,0,1,0
7.551999999999999e-08,1,0,1,0
7.553e-08,1,0,1,0
7.554e-08,1,0,1,0
7.555e-08,1,0,1,0
7.556e-08,1,0,1,0
7.557e-08,1,0,1,0
7.557999999999999e-08,1,0,1,0
7.558999999999999e-08,1,0,1,0
7.56e-08,1,0,1,0
7.561e-08,1,0,1,0
7.562e-08,1,0,1,0
7.563e-08,1,0,1,0
7.564e-08,1,0,1,0
7.564999999999999e-08,1,0,1,0
7.565999999999999e-08,1,0,1,0
7.567e-08,1,0,1,0
7.568e-08,1,0,1,0
7.569e-08,1,0,1,0
7.57e-08,1,0,1,0
7.571e-08,1,0,1,0
7.571999999999999e-08,1,0,1,0
7.572999999999999e-08,1,0,1,0
7.574e-08,1,0,1,0
7.575e-08,1,0,1,0
7.576e-08,1,0,1,0
7.577e-08,1,0,1,0
7.578e-08,1,0,1,0
7.578999999999999e-08,1,0,1,0
7.579999999999999e-08,1,0,1,0
7.581e-08,1,0,1,0
7.582e-08,1,0,1,0
7.583e-08,1,0,1,0
7.584e-08,1,0,1,0
7.585e-08,1,0,1,0
7.585999999999999e-08,1,0,1,0
7.586999999999999e-08,1,0,1,0
7.588e-08,1,0,1,0
7.589e-08,1,0,1,0
7.59e-08,1,0,1,0
7.591e-08,1,0,1,0
7.592e-08,1,0,1,0
7.592999999999999e-08,1,0,1,0
7.593999999999999e-08,1,0,1,0
7.595e-08,1,0,1,0
7.596e-08,1,0,1,0
7.597e-08,1,0,1,0
7.598e-08,1,0,1,0
7.599e-08,1,0,1,0
7.599999999999999e-08,1,0,1,0
7.600999999999999e-08,1,0,1,0
7.602e-08,1,0,1,0
7.603e-08,1,0,1,0
7.604e-08,1,0,1,0
7.605e-08,1,0,1,0
7.606e-08,1,0,1,0
7.606999999999999e-08,1,0,1,0
7.607999999999999e-08,1,0,1,0
7.609e-08,1,0,1,0
7.61e-08,1,0,1,0
7.611e-08,1,0,1,0
7.612e-08,1,0,1,0
7.613e-08,1,0,1,0
7.613999999999999e-08,1,0,1,0
7.614999999999999e-08,1,0,1,0
7.616e-08,1,0,1,0
7.617e-08,1,0,1,0
7.618e-08,1,0,1,0
7.619e-08,1,0,1,0
7.62e-08,1,0,1,0
7.620999999999999e-08,1,0,1,0
7.621999999999999e-08,1,0,1,0
7.623e-08,1,0,1,0
7.624e-08,1,0,1,0
7.625e-08,1,0,1,0
7.626e-08,1,0,1,0
7.627e-08,1,0,1,0
7.627999999999999e-08,1,0,1,0
7.628999999999999e-08,1,0,1,0
7.63e-08,1,0,1,0
7.631e-08,1,0,1,0
7.632e-08,1,0,1,0
7.633e-08,1,0,1,0
7.634e-08,1,0,1,0
7.634999999999999e-08,1,0,1,0
7.635999999999999e-08,1,0,1,0
7.637e-08,1,0,1,0
7.638e-08,1,0,1,0
7.639e-08,1,0,1,0
7.64e-08,1,0,1,0
7.641e-08,1,0,1,0
7.641999999999999e-08,1,0,1,0
7.642999999999999e-08,1,0,1,0
7.644e-08,1,0,1,0
7.645e-08,1,0,1,0
7.646e-08,1,0,1,0
7.647e-08,1,0,1,0
7.648e-08,1,0,1,0
7.648999999999999e-08,1,0,1,0
7.649999999999999e-08,1,0,1,0
7.651e-08,1,0,1,0
7.652e-08,1,0,1,0
7.653e-08,1,0,1,0
7.654e-08,1,0,1,0
7.655e-08,1,0,1,0
7.655999999999999e-08,1,0,1,0
7.656999999999999e-08,1,0,1,0
7.658e-08,1,0,1,0
7.659e-08,1,0,1,0
7.66e-08,1,0,1,0
7.661e-08,1,0,1,0
7.662e-08,1,0,1,0
7.662999999999999e-08,1,0,1,0
7.663999999999999e-08,1,0,1,0
7.665e-08,1,0,1,0
7.666e-08,1,0,1,0
7.667e-08,1,0,1,0
7.668e-08,1,0,1,0
7.669e-08,1,0,1,0
7.669999999999999e-08,1,0,1,0
7.670999999999999e-08,1,0,1,0
7.672e-08,1,0,1,0
7.673e-08,1,0,1,0
7.674e-08,1,0,1,0
7.675e-08,1,0,1,0
7.676e-08,1,0,1,0
7.676999999999999e-08,1,0,1,0
7.677999999999999e-08,1,0,1,0
7.679e-08,1,0,1,0
7.68e-08,1,0,1,0
7.681e-08,1,0,1,0
7.682e-08,1,0,1,0
7.683e-08,1,0,1,0
7.683999999999999e-08,1,0,1,0
7.684999999999999e-08,1,0,1,0
7.686e-08,1,0,1,0
7.687e-08,1,0,1,0
7.688e-08,1,0,1,0
7.689e-08,1,0,1,0
7.69e-08,1,0,1,0
7.690999999999999e-08,1,0,1,0
7.691999999999999e-08,1,0,1,0
7.693e-08,1,0,1,0
7.694e-08,1,0,1,0
7.695e-08,1,0,1,0
7.696e-08,1,0,1,0
7.697e-08,1,0,1,0
7.697999999999999e-08,1,0,1,0
7.698999999999999e-08,1,0,1,0
7.7e-08,1,0,1,0
7.701e-08,1,0,1,0
7.702e-08,1,0,1,0
7.703e-08,1,0,1,0
7.704e-08,1,0,1,0
7.704999999999999e-08,1,0,1,0
7.705999999999999e-08,1,0,1,0
7.707e-08,1,0,1,0
7.708e-08,1,0,1,0
7.709e-08,1,0,1,0
7.71e-08,1,0,1,0
7.711e-08,1,0,1,0
7.711999999999999e-08,1,0,1,0
7.712999999999999e-08,1,0,1,0
7.714e-08,1,0,1,0
7.715e-08,1,0,1,0
7.716e-08,1,0,1,0
7.717e-08,1,0,1,0
7.718e-08,1,0,1,0
7.718999999999999e-08,1,0,1,0
7.719999999999999e-08,1,0,1,0
7.721e-08,1,0,1,0
7.722e-08,1,0,1,0
7.723e-08,1,0,1,0
7.724e-08,1,0,1,0
7.725e-08,1,0,1,0
7.725999999999999e-08,1,0,1,0
7.726999999999999e-08,1,0,1,0
7.728e-08,1,0,1,0
7.729e-08,1,0,1,0
7.73e-08,1,0,1,0
7.731e-08,1,0,1,0
7.732e-08,1,0,1,0
7.732999999999999e-08,1,0,1,0
7.733999999999999e-08,1,0,1,0
7.735e-08,1,0,1,0
7.736e-08,1,0,1,0
7.737e-08,1,0,1,0
7.738e-08,1,0,1,0
7.739e-08,1,0,1,0
7.739999999999999e-08,1,0,1,0
7.740999999999999e-08,1,0,1,0
7.742e-08,1,0,1,0
7.743e-08,1,0,1,0
7.744e-08,1,0,1,0
7.745e-08,1,0,1,0
7.746e-08,1,0,1,0
7.746999999999999e-08,1,0,1,0
7.747999999999999e-08,1,0,1,0
7.749e-08,1,0,1,0
7.75e-08,1,0,1,0
7.751e-08,1,0,1,0
7.752e-08,1,0,1,0
7.753e-08,1,0,1,0
7.753999999999999e-08,1,0,1,0
7.754999999999999e-08,1,0,1,0
7.756e-08,1,0,1,0
7.757e-08,1,0,1,0
7.758e-08,1,0,1,0
7.759e-08,1,0,1,0
7.76e-08,1,0,1,0
7.760999999999999e-08,1,0,1,0
7.761999999999999e-08,1,0,1,0
7.763e-08,1,0,1,0
7.764e-08,1,0,1,0
7.765e-08,1,0,1,0
7.766e-08,1,0,1,0
7.767e-08,1,0,1,0
7.767999999999999e-08,1,0,1,0
7.768999999999999e-08,1,0,1,0
7.77e-08,1,0,1,0
7.771e-08,1,0,1,0
7.772e-08,1,0,1,0
7.773e-08,1,0,1,0
7.773999999999999e-08,1,0,1,0
7.774999999999999e-08,1,0,1,0
7.775999999999999e-08,1,0,1,0
7.777e-08,1,0,1,0
7.778e-08,1,0,1,0
7.779e-08,1,0,1,0
7.78e-08,1,0,1,0
7.780999999999999e-08,1,0,1,0
7.781999999999999e-08,1,0,1,0
7.782999999999999e-08,1,0,1,0
7.784e-08,1,0,1,0
7.785e-08,1,0,1,0
7.786e-08,1,0,1,0
7.787e-08,1,0,1,0
7.787999999999999e-08,1,0,1,0
7.788999999999999e-08,1,0,1,0
7.789999999999999e-08,1,0,1,0
7.791e-08,1,0,1,0
7.792e-08,1,0,1,0
7.793e-08,1,0,1,0
7.794e-08,1,0,1,0
7.794999999999999e-08,1,0,1,0
7.795999999999999e-08,1,0,1,0
7.796999999999999e-08,1,0,1,0
7.798e-08,1,0,1,0
7.799e-08,1,0,1,0
7.8e-08,1,0,1,0
7.801e-08,1,0,1,0
7.801999999999999e-08,1,0,1,0
7.802999999999999e-08,1,0,1,0
7.803999999999999e-08,1,0,1,0
7.805e-08,1,0,1,0
7.806e-08,1,0,1,0
7.807e-08,1,0,1,0
7.808e-08,1,0,1,0
7.808999999999999e-08,1,0,1,0
7.809999999999999e-08,1,0,1,0
7.810999999999999e-08,1,0,1,0
7.812e-08,1,0,1,0
7.813e-08,1,0,1,0
7.814e-08,1,0,1,0
7.815e-08,1,0,1,0
7.815999999999999e-08,1,0,1,0
7.816999999999999e-08,1,0,1,0
7.817999999999999e-08,1,0,1,0
7.819e-08,1,0,1,0
7.82e-08,1,0,1,0
7.821e-08,1,0,1,0
7.822e-08,1,0,1,0
7.822999999999999e-08,1,0,1,0
7.823999999999999e-08,1,0,1,0
7.824999999999999e-08,1,0,1,0
7.826e-08,1,0,1,0
7.827e-08,1,0,1,0
7.828e-08,1,0,1,0
7.829e-08,1,0,1,0
7.829999999999999e-08,1,0,1,0
7.830999999999999e-08,1,0,1,0
7.831999999999999e-08,1,0,1,0
7.833e-08,1,0,1,0
7.834e-08,1,0,1,0
7.835e-08,1,0,1,0
7.836e-08,1,0,1,0
7.836999999999999e-08,1,0,1,0
7.837999999999999e-08,1,0,1,0
7.838999999999999e-08,1,0,1,0
7.84e-08,1,0,1,0
7.841e-08,1,0,1,0
7.842e-08,1,0,1,0
7.843e-08,1,0,1,0
7.843999999999999e-08,1,0,1,0
7.844999999999999e-08,1,0,1,0
7.845999999999999e-08,1,0,1,0
7.847e-08,1,0,1,0
7.848e-08,1,0,1,0
7.849e-08,1,0,1,0
7.85e-08,1,0,1,0
7.850999999999999e-08,1,0,1,0
7.851999999999999e-08,1,0,1,0
7.852999999999999e-08,1,0,1,0
7.854e-08,1,0,1,0
7.855e-08,1,0,1,0
7.856e-08,1,0,1,0
7.857e-08,1,0,1,0
7.857999999999999e-08,1,0,1,0
7.858999999999999e-08,1,0,1,0
7.859999999999999e-08,1,0,1,0
7.861e-08,1,0,1,0
7.862e-08,1,0,1,0
7.863e-08,1,0,1,0
7.864e-08,1,0,1,0
7.864999999999999e-08,1,0,1,0
7.865999999999999e-08,1,0,1,0
7.866999999999999e-08,1,0,1,0
7.868e-08,1,0,1,0
7.869e-08,1,0,1,0
7.87e-08,1,0,1,0
7.871e-08,1,0,1,0
7.871999999999999e-08,1,0,1,0
7.872999999999999e-08,1,0,1,0
7.873999999999999e-08,1,0,1,0
7.875e-08,1,0,1,0
7.876e-08,1,0,1,0
7.877e-08,1,0,1,0
7.878e-08,1,0,1,0
7.878999999999999e-08,1,0,1,0
7.879999999999999e-08,1,0,1,0
7.880999999999999e-08,1,0,1,0
7.882e-08,1,0,1,0
7.883e-08,1,0,1,0
7.884e-08,1,0,1,0
7.885e-08,1,0,1,0
7.885999999999999e-08,1,0,1,0
7.886999999999999e-08,1,0,1,0
7.887999999999999e-08,1,0,1,0
7.889e-08,1,0,1,0
7.89e-08,1,0,1,0
7.891e-08,1,0,1,0
7.892e-08,1,0,1,0
7.892999999999999e-08,1,0,1,0
7.893999999999999e-08,1,0,1,0
7.894999999999999e-08,1,0,1,0
7.896e-08,1,0,1,0
7.897e-08,1,0,1,0
7.898e-08,1,0,1,0
7.899e-08,1,0,1,0
7.899999999999999e-08,1,0,1,0
7.900999999999999e-08,1,0,1,0
7.901999999999999e-08,1,0,1,0
7.903e-08,1,0,1,0
7.904e-08,1,0,1,0
7.905e-08,1,0,1,0
7.906e-08,1,0,1,0
7.906999999999999e-08,1,0,1,0
7.907999999999999e-08,1,0,1,0
7.908999999999999e-08,1,0,1,0
7.91e-08,1,0,1,0
7.911e-08,1,0,1,0
7.912e-08,1,0,1,0
7.913e-08,1,0,1,0
7.913999999999999e-08,1,0,1,0
7.914999999999999e-08,1,0,1,0
7.915999999999999e-08,1,0,1,0
7.917e-08,1,0,1,0
7.918e-08,1,0,1,0
7.919e-08,1,0,1,0
7.92e-08,1,0,1,0
7.920999999999999e-08,1,0,1,0
7.921999999999999e-08,1,0,1,0
7.922999999999999e-08,1,0,1,0
7.924e-08,1,0,1,0
7.925e-08,1,0,1,0
7.926e-08,1,0,1,0
7.927e-08,1,0,1,0
7.927999999999999e-08,1,0,1,0
7.928999999999999e-08,1,0,1,0
7.929999999999999e-08,1,0,1,0
7.931e-08,1,0,1,0
7.932e-08,1,0,1,0
7.933e-08,1,0,1,0
7.934e-08,1,0,1,0
7.934999999999999e-08,1,0,1,0
7.935999999999999e-08,1,0,1,0
7.936999999999999e-08,1,0,1,0
7.938e-08,1,0,1,0
7.939e-08,1,0,1,0
7.94e-08,1,0,1,0
7.941e-08,1,0,1,0
7.941999999999999e-08,1,0,1,0
7.942999999999999e-08,1,0,1,0
7.943999999999999e-08,1,0,1,0
7.945e-08,1,0,1,0
7.946e-08,1,0,1,0
7.947e-08,1,0,1,0
7.948e-08,1,0,1,0
7.948999999999999e-08,1,0,1,0
7.949999999999999e-08,1,0,1,0
7.950999999999999e-08,1,0,1,0
7.952e-08,1,0,1,0
7.953e-08,1,0,1,0
7.954e-08,1,0,1,0
7.955e-08,1,0,1,0
7.955999999999999e-08,1,0,1,0
7.956999999999999e-08,1,0,1,0
7.957999999999999e-08,1,0,1,0
7.959e-08,1,0,1,0
7.96e-08,1,0,1,0
7.961e-08,1,0,1,0
7.962e-08,1,0,1,0
7.962999999999999e-08,1,0,1,0
7.963999999999999e-08,1,0,1,0
7.964999999999999e-08,1,0,1,0
7.966e-08,1,0,1,0
7.967e-08,1,0,1,0
7.968e-08,1,0,1,0
7.969e-08,1,0,1,0
7.969999999999999e-08,1,0,1,0
7.970999999999999e-08,1,0,1,0
7.971999999999999e-08,1,0,1,0
7.973e-08,1,0,1,0
7.974e-08,1,0,1,0
7.975e-08,1,0,1,0
7.976e-08,1,0,1,0
7.976999999999999e-08,1,0,1,0
7.977999999999999e-08,1,0,1,0
7.979e-08,1,0,1,0
7.98e-08,1,0,1,0
7.981e-08,1,0,1,0
7.982e-08,1,0,1,0
7.983e-08,1,0,1,0
7.983999999999999e-08,1,0,1,0
7.984999999999999e-08,1,0,1,0
7.986e-08,1,0,1,0
7.987e-08,1,0,1,0
7.988e-08,1,0,1,0
7.989e-08,1,0,1,0
7.99e-08,1,0,1,0
7.990999999999999e-08,1,0,1,0
7.991999999999999e-08,1,0,1,0
7.993e-08,1,0,1,0
7.994e-08,1,0,1,0
7.995e-08,1,0,1,0
7.996e-08,1,0,1,0
7.997e-08,1,0,1,0
7.997999999999999e-08,1,0,1,0
7.998999999999999e-08,1,0,1,0
8e-08,1,0,1,0
8.001e-08,1,0,1,0
8.002e-08,1,0,1,0
8.003e-08,1,0,1,0
8.004e-08,1,0,1,0
8.004999999999999e-08,1,0,1,0
8.005999999999999e-08,1,0,1,0
8.007e-08,1,0,1,0
8.008e-08,1,0,1,0
8.009e-08,1,0,1,0
8.01e-08,1,0,1,0
8.011e-08,1,0,1,0
8.011999999999999e-08,1,0,1,0
8.012999999999999e-08,1,0,1,0
8.014e-08,1,0,1,0
8.015e-08,1,0,1,0
8.016e-08,1,0,1,0
8.017e-08,1,0,1,0
8.018e-08,1,0,1,0
8.018999999999999e-08,1,0,1,0
8.019999999999999e-08,1,0,1,0
8.021e-08,1,0,1,0
8.022e-08,1,0,1,0
8.023e-08,1,0,1,0
8.024e-08,1,0,1,0
8.025e-08,1,0,1,0
8.025999999999999e-08,1,0,1,0
8.026999999999999e-08,1,0,1,0
8.028e-08,1,0,1,0
8.029e-08,1,0,1,0
8.03e-08,1,0,1,0
8.031e-08,1,0,1,0
8.032e-08,1,0,1,0
8.032999999999999e-08,1,0,1,0
8.033999999999999e-08,1,0,1,0
8.035e-08,1,0,1,0
8.036e-08,1,0,1,0
8.037e-08,1,0,1,0
8.038e-08,1,0,1,0
8.039e-08,1,0,1,0
8.039999999999999e-08,1,0,1,0
8.040999999999999e-08,1,0,1,0
8.042e-08,1,0,1,0
8.043e-08,1,0,1,0
8.044e-08,1,0,1,0
8.045e-08,1,0,1,0
8.046e-08,1,0,1,0
8.046999999999999e-08,1,0,1,0
8.047999999999999e-08,1,0,1,0
8.049e-08,1,0,1,0
8.05e-08,1,0,1,0
8.051e-08,1,0,1,0
8.052e-08,1,0,1,0
8.053e-08,1,0,1,0
8.053999999999999e-08,1,0,1,0
8.054999999999999e-08,1,0,1,0
8.056e-08,1,0,1,0
8.057e-08,1,0,1,0
8.058e-08,1,0,1,0
8.059e-08,1,0,1,0
8.06e-08,1,0,1,0
8.060999999999999e-08,1,0,1,0
8.061999999999999e-08,1,0,1,0
8.063e-08,1,0,1,0
8.064e-08,1,0,1,0
8.065e-08,1,0,1,0
8.066e-08,1,0,1,0
8.067e-08,1,0,1,0
8.067999999999999e-08,1,0,1,0
8.068999999999999e-08,1,0,1,0
8.07e-08,1,0,1,0
8.071e-08,1,0,1,0
8.072e-08,1,0,1,0
8.073e-08,1,0,1,0
8.074e-08,1,0,1,0
8.074999999999999e-08,1,0,1,0
8.075999999999999e-08,1,0,1,0
8.077e-08,1,0,1,0
8.078e-08,1,0,1,0
8.079e-08,1,0,1,0
8.08e-08,1,0,1,0
8.081e-08,1,0,1,0
8.081999999999999e-08,1,0,1,0
8.082999999999999e-08,1,0,1,0
8.084e-08,1,0,1,0
8.085e-08,1,0,1,0
8.086e-08,1,0,1,0
8.087e-08,1,0,1,0
8.088e-08,1,0,1,0
8.088999999999999e-08,1,0,1,0
8.089999999999999e-08,1,0,1,0
8.091e-08,1,0,1,0
8.092e-08,1,0,1,0
8.093e-08,1,0,1,0
8.094e-08,1,0,1,0
8.095e-08,1,0,1,0
8.095999999999999e-08,1,0,1,0
8.096999999999999e-08,1,0,1,0
8.098e-08,1,0,1,0
8.099e-08,1,0,1,0
8.1e-08,1,0,1,0
8.101e-08,1,0,1,0
8.102e-08,1,0,1,0
8.102999999999999e-08,1,0,1,0
8.103999999999999e-08,1,0,1,0
8.105e-08,1,0,1,0
8.106e-08,1,0,1,0
8.107e-08,1,0,1,0
8.108e-08,1,0,1,0
8.109e-08,1,0,1,0
8.109999999999999e-08,1,0,1,0
8.110999999999999e-08,1,0,1,0
8.112e-08,1,0,1,0
8.113e-08,1,0,1,0
8.114e-08,1,0,1,0
8.115e-08,1,0,1,0
8.116e-08,1,0,1,0
8.116999999999999e-08,1,0,1,0
8.117999999999999e-08,1,0,1,0
8.119e-08,1,0,1,0
8.12e-08,1,0,1,0
8.121e-08,1,0,1,0
8.122e-08,1,0,1,0
8.123e-08,1,0,1,0
8.123999999999999e-08,1,0,1,0
8.124999999999999e-08,1,0,1,0
8.126e-08,1,0,1,0
8.127e-08,1,0,1,0
8.128e-08,1,0,1,0
8.129e-08,1,0,1,0
8.13e-08,1,0,1,0
8.130999999999999e-08,1,0,1,0
8.131999999999999e-08,1,0,1,0
8.133e-08,1,0,1,0
8.134e-08,1,0,1,0
8.135e-08,1,0,1,0
8.136e-08,1,0,1,0
8.137e-08,1,0,1,0
8.137999999999999e-08,1,0,1,0
8.138999999999999e-08,1,0,1,0
8.14e-08,1,0,1,0
8.141e-08,1,0,1,0
8.142e-08,1,0,1,0
8.143e-08,1,0,1,0
8.144e-08,1,0,1,0
8.144999999999999e-08,1,0,1,0
8.145999999999999e-08,1,0,1,0
8.147e-08,1,0,1,0
8.148e-08,1,0,1,0
8.149e-08,1,0,1,0
8.15e-08,1,0,1,0
8.150999999999999e-08,1,0,1,0
8.151999999999999e-08,1,0,1,0
8.152999999999999e-08,1,0,1,0
8.154e-08,1,0,1,0
8.155e-08,1,0,1,0
8.156e-08,1,0,1,0
8.157e-08,1,0,1,0
8.157999999999999e-08,1,0,1,0
8.158999999999999e-08,1,0,1,0
8.159999999999999e-08,1,0,1,0
8.161e-08,1,0,1,0
8.162e-08,1,0,1,0
8.163e-08,1,0,1,0
8.164e-08,1,0,1,0
8.164999999999999e-08,1,0,1,0
8.165999999999999e-08,1,0,1,0
8.166999999999999e-08,1,0,1,0
8.168e-08,1,0,1,0
8.169e-08,1,0,1,0
8.17e-08,1,0,1,0
8.171e-08,1,0,1,0
8.171999999999999e-08,1,0,1,0
8.172999999999999e-08,1,0,1,0
8.173999999999999e-08,1,0,1,0
8.175e-08,1,0,1,0
8.176e-08,1,0,1,0
8.177e-08,1,0,1,0
8.178e-08,1,0,1,0
8.178999999999999e-08,1,0,1,0
8.179999999999999e-08,1,0,1,0
8.180999999999999e-08,1,0,1,0
8.182e-08,1,0,1,0
8.183e-08,1,0,1,0
8.184e-08,1,0,1,0
8.185e-08,1,0,1,0
8.185999999999999e-08,1,0,1,0
8.186999999999999e-08,1,0,1,0
8.187999999999999e-08,1,0,1,0
8.189e-08,1,0,1,0
8.19e-08,1,0,1,0
8.191e-08,1,0,1,0
8.192e-08,1,0,1,0
8.192999999999999e-08,1,0,1,0
8.193999999999999e-08,1,0,1,0
8.194999999999999e-08,1,0,1,0
8.196e-08,1,0,1,0
8.197e-08,1,0,1,0
8.198e-08,1,0,1,0
8.199e-08,1,0,1,0
8.199999999999999e-08,1,0,1,0
8.200999999999999e-08,1,0,1,0
8.201999999999999e-08,1,0,1,0
8.203e-08,1,0,1,0
8.204e-08,1,0,1,0
8.205e-08,1,0,1,0
8.206e-08,1,0,1,0
8.206999999999999e-08,1,0,1,0
8.207999999999999e-08,1,0,1,0
8.208999999999999e-08,1,0,1,0
8.21e-08,1,0,1,0
8.211e-08,1,0,1,0
8.212e-08,1,0,1,0
8.213e-08,1,0,1,0
8.213999999999999e-08,1,0,1,0
8.214999999999999e-08,1,0,1,0
8.215999999999999e-08,1,0,1,0
8.217e-08,1,0,1,0
8.218e-08,1,0,1,0
8.219e-08,1,0,1,0
8.22e-08,1,0,1,0
8.220999999999999e-08,1,0,1,0
8.221999999999999e-08,1,0,1,0
8.222999999999999e-08,1,0,1,0
8.224e-08,1,0,1,0
8.225e-08,1,0,1,0
8.226e-08,1,0,1,0
8.227e-08,1,0,1,0
8.227999999999999e-08,1,0,1,0
8.228999999999999e-08,1,0,1,0
8.229999999999999e-08,1,0,1,0
8.231e-08,1,0,1,0
8.232e-08,1,0,1,0
8.233e-08,1,0,1,0
8.234e-08,1,0,1,0
8.234999999999999e-08,1,0,1,0
8.235999999999999e-08,1,0,1,0
8.236999999999999e-08,1,0,1,0
8.238e-08,1,0,1,0
8.239e-08,1,0,1,0
8.24e-08,1,0,1,0
8.241e-08,1,0,1,0
8.241999999999999e-08,1,0,1,0
8.242999999999999e-08,1,0,1,0
8.243999999999999e-08,1,0,1,0
8.245e-08,1,0,1,0
8.246e-08,1,0,1,0
8.247e-08,1,0,1,0
8.248e-08,1,0,1,0
8.248999999999999e-08,1,0,1,0
8.249999999999999e-08,1,0,1,0
8.250999999999999e-08,1,0,1,0
8.252e-08,1,0,1,0
8.253e-08,1,0,1,0
8.254e-08,1,0,1,0
8.255e-08,1,0,1,0
8.255999999999999e-08,1,0,1,0
8.256999999999999e-08,1,0,1,0
8.257999999999999e-08,1,0,1,0
8.259e-08,1,0,1,0
8.26e-08,1,0,1,0
8.261e-08,1,0,1,0
